<<<<<<< HEAD:nflscraping/working_files/scores_prep.csv
,season,week,awayteam,hometeam,awayscore,homescore,idgame,score_abs,winner_home,winner_away
1071,2021,14,Seahawks,Texans,33,13,-20,0,1
1072,2017,15,Bears,Lions,10,20,10,1,0
1073,2017,15,Chargers,Chiefs,13,30,17,1,0
1074,2017,15,Dolphins,Bills,16,24,8,1,0
1075,2017,16,Jaguars,49ers,33,44,11,1,0
1076,2017,16,Seahawks,Cowboys,21,12,-9,0,1
1077,2017,16,Giants,Cardinals,0,23,23,1,0
1078,2018,15,Texans,Jets,29,22,-7,0,1
1079,2018,15,Browns,Broncos,17,16,-1,0,1
1080,2018,15,Cardinals,Falcons,14,40,26,1,0
1081,2021,14,Lions,Broncos,10,38,28,1,0
1082,2021,14,Giants,Chargers,21,37,16,1,0
1083,2021,14,49ers,Bengals,26,23,-3,0,1
1084,2017,15,Ravens,Browns,27,10,-17,0,1
1085,2017,15,Bengals,Vikings,7,34,27,1,0
1086,2017,15,Jets,Saints,19,31,12,1,0
1087,2017,16,Steelers,Texans,34,6,-28,0,1
1088,2017,16,Raiders,Eagles,10,19,9,1,0
1089,2018,15,Lions,Bills,13,14,1,1,0
1090,2018,15,Packers,Bears,17,24,7,1,0
1091,2018,15,Raiders,Bengals,16,30,14,1,0
1092,2021,14,Bills,Buccaneers,27,33,6,1,0
1093,2021,14,Bears,Packers,30,45,15,1,0
1094,2021,14,Rams,Cardinals,30,23,-7,0,1
1095,2017,15,Eagles,Giants,34,29,-5,0,1
1096,2017,15,Cardinals,Washington,15,20,5,1,0
1097,2017,15,Packers,Panthers,24,31,7,1,0
1098,2018,15,Cowboys,Colts,0,23,23,1,0
1099,2018,15,Dolphins,Vikings,17,41,24,1,0
1100,2018,15,Titans,Giants,17,0,-17,0,1
1101,2017,15,Texans,Jaguars,7,45,38,1,0
1102,2017,15,Rams,Seahawks,42,7,-35,0,1
1103,2017,15,Patriots,Steelers,27,24,-3,0,1
1104,2018,15,Washington,Jaguars,16,13,-3,0,1
1105,2018,15,Buccaneers,Ravens,12,20,8,1,0
1106,2018,15,Seahawks,49ers,23,26,3,1,0
1107,2021,15,Chiefs,Chargers,34,28,-6,0,1
1108,2017,15,Titans,49ers,23,25,2,1,0
1109,2017,15,Cowboys,Raiders,20,17,-3,0,1
1110,2017,15,Falcons,Buccaneers,24,21,-3,0,1
1111,2018,15,Patriots,Steelers,10,17,7,1,0
1112,2018,15,Eagles,Rams,30,23,-7,0,1
1113,2018,15,Saints,Panthers,12,9,-3,0,1
1114,2021,15,Patriots,Colts,17,27,10,1,0
1115,2021,15,Panthers,Bills,14,31,17,1,0
1116,2021,15,Cardinals,Lions,12,30,18,1,0
1117,2020,16,Vikings,Saints,33,52,19,1,0
1118,2021,15,Jets,Dolphins,24,31,7,1,0
1119,2021,15,Cowboys,Giants,21,6,-15,0,1
1120,2021,15,Titans,Steelers,13,19,6,1,0
1121,2020,16,Buccaneers,Lions,47,7,-40,0,1
1122,2020,16,49ers,Cardinals,20,12,-8,0,1
1123,2020,16,Dolphins,Raiders,26,25,-1,0,1
1124,2021,15,Texans,Jaguars,30,16,-14,0,1
1125,2021,15,Bengals,Broncos,15,10,-5,0,1
1126,2021,15,Falcons,49ers,13,31,18,1,0
1127,2020,16,Falcons,Chiefs,14,17,3,1,0
1128,2020,16,Browns,Jets,16,23,7,1,0
1129,2020,16,Colts,Steelers,24,28,4,1,0
1130,2021,15,Packers,Ravens,31,30,-1,0,1
1131,2021,15,Saints,Buccaneers,9,0,-9,0,1
1132,2021,15,Raiders,Browns,16,14,-2,0,1
1133,2020,16,Bears,Jaguars,41,17,-24,0,1
1134,2020,16,Giants,Ravens,13,27,14,1,0
1135,2020,16,Bengals,Texans,37,31,-6,0,1
1136,2021,15,Vikings,Bears,17,9,-8,0,1
1137,2021,15,Seahawks,Rams,10,20,10,1,0
1138,2021,15,Washington,Eagles,17,27,10,1,0
1139,2020,16,Broncos,Chargers,16,19,3,1,0
1140,2020,16,Panthers,Washington,20,13,-7,0,1
1141,2020,16,Eagles,Cowboys,17,37,20,1,0
1142,2020,16,Rams,Seahawks,9,20,11,1,0
1143,2020,16,Titans,Packers,14,40,26,1,0
1144,2020,16,Bills,Patriots,38,9,-29,0,1
1145,2018,17,Dolphins,Bills,17,42,25,1,0
1146,2018,17,Lions,Packers,31,0,-31,0,1
1147,2018,17,Jets,Patriots,3,38,35,1,0
1148,2018,17,Panthers,Saints,33,14,-19,0,1
1149,2018,17,Cowboys,Giants,36,35,-1,0,1
1150,2018,17,Falcons,Buccaneers,34,32,-2,0,1
1151,2018,17,Jaguars,Texans,3,20,17,1,0
1152,2018,17,Chargers,Broncos,23,9,-14,0,1
1153,2018,17,Raiders,Chiefs,3,35,32,1,0
1154,2018,17,49ers,Rams,32,48,16,1,0
1155,2018,17,Bears,Vikings,24,10,-14,0,1
1156,2018,17,Bengals,Steelers,13,16,3,1,0
1157,2018,17,Cardinals,Seahawks,24,27,3,1,0
1158,2018,16,Washington,Titans,16,25,9,1,0
1159,2018,17,Eagles,Washington,24,0,-24,0,1
1160,2018,17,Browns,Ravens,24,26,2,1,0
1161,2018,17,Colts,Titans,33,17,-16,0,1
1162,2018,16,Ravens,Chargers,22,10,-12,0,1
1163,2018,16,Bengals,Browns,18,26,8,1,0
1164,2018,16,Buccaneers,Cowboys,20,27,7,1,0
1165,2018,16,Vikings,Lions,27,9,-18,0,1
1166,2018,16,Giants,Colts,27,28,1,1,0
1167,2018,16,Jaguars,Dolphins,17,7,-10,0,1
1168,2018,16,Bills,Patriots,12,24,12,1,0
1169,2018,16,Packers,Jets,44,38,-6,0,1
1170,2018,16,Texans,Eagles,30,32,2,1,0
1171,2018,16,Falcons,Panthers,24,10,-14,0,1
1172,2018,16,Rams,Cardinals,31,9,-22,0,1
1173,2018,16,Bears,49ers,14,9,-5,0,1
1174,2018,16,Steelers,Saints,28,31,3,1,0
1175,2018,16,Chiefs,Seahawks,31,38,7,1,0
1176,2018,16,Broncos,Raiders,14,27,13,1,0
1177,2019,16,Texans,Buccaneers,23,20,-3,0,1
1178,2021,16,49ers,Titans,17,20,3,1,0
1179,2019,16,Bills,Patriots,17,24,7,1,0
1180,2019,16,Rams,49ers,31,34,3,1,0
1181,2019,16,Jaguars,Falcons,12,24,12,1,0
1182,2019,16,Ravens,Browns,31,15,-16,0,1
1183,2021,16,Browns,Packers,22,24,2,1,0
1184,2021,16,Colts,Cardinals,22,16,-6,0,1
1185,2021,16,Lions,Falcons,16,20,4,1,0
1186,2019,16,Saints,Titans,38,28,-10,0,1
1187,2019,16,Panthers,Colts,6,38,32,1,0
1188,2019,16,Bengals,Dolphins,35,38,3,1,0
1189,2021,16,Ravens,Bengals,21,41,20,1,0
1190,2021,16,Rams,Vikings,30,23,-7,0,1
1191,2021,16,Bills,Patriots,33,21,-12,0,1
1192,2019,16,Steelers,Jets,10,16,6,1,0
1193,2019,16,Giants,Washington,41,35,-6,0,1
1194,2019,16,Lions,Broncos,17,27,10,1,0
1195,2021,16,Jaguars,Jets,21,26,5,1,0
1196,2021,16,Giants,Eagles,10,34,24,1,0
1197,2021,16,Buccaneers,Panthers,32,6,-26,0,1
1198,2019,16,Raiders,Chargers,24,17,-7,0,1
1199,2019,16,Cowboys,Eagles,9,17,8,1,0
1200,2019,16,Cardinals,Seahawks,27,13,-14,0,1
1201,2017,17,Packers,Lions,11,35,24,1,0
1202,2021,16,Chargers,Texans,29,41,12,1,0
1203,2021,16,Bears,Seahawks,25,24,-1,0,1
1204,2021,16,Steelers,Chiefs,10,36,26,1,0
1205,2019,16,Chiefs,Bears,26,3,-23,0,1
1206,2019,16,Packers,Vikings,23,10,-13,0,1
1207,2017,17,Texans,Colts,13,22,9,1,0
1208,2017,17,Bears,Vikings,10,23,13,1,0
1209,2017,17,Jets,Patriots,6,26,20,1,0
1210,2021,16,Broncos,Raiders,13,17,4,1,0
1211,2021,16,Washington,Cowboys,14,56,42,1,0
1212,2021,16,Dolphins,Saints,20,3,-17,0,1
1213,2017,17,Washington,Giants,10,18,8,1,0
1214,2017,17,Cowboys,Eagles,6,0,-6,0,1
1215,2017,17,Browns,Steelers,24,28,4,1,0
1216,2017,17,Panthers,Falcons,10,22,12,1,0
1217,2017,17,Chiefs,Broncos,27,24,-3,0,1
1218,2017,17,Jaguars,Titans,10,15,5,1,0
1219,2019,17,Jets,Bills,13,6,-7,0,1
1220,2017,17,49ers,Rams,34,13,-21,0,1
1221,2017,17,Bills,Dolphins,22,16,-6,0,1
1222,2017,17,Raiders,Chargers,10,30,20,1,0
1223,2019,17,Browns,Bengals,23,33,10,1,0
1224,2019,17,Packers,Lions,23,20,-3,0,1
1225,2019,17,Chargers,Chiefs,21,31,10,1,0
1226,2017,17,Cardinals,Seahawks,26,24,-2,0,1
1227,2017,17,Saints,Buccaneers,24,31,7,1,0
1228,2017,17,Bengals,Ravens,31,27,-4,0,1
1229,2019,17,Bears,Vikings,21,19,-2,0,1
1230,2019,17,Dolphins,Patriots,27,24,-3,0,1
1231,2019,17,Falcons,Buccaneers,28,22,-6,0,1
1232,2019,17,Saints,Panthers,42,10,-32,0,1
1233,2019,17,Washington,Cowboys,16,47,31,1,0
1234,2019,17,Raiders,Broncos,15,16,1,1,0
1235,2019,17,Cardinals,Rams,24,31,7,1,0
1236,2019,17,Eagles,Giants,34,17,-17,0,1
1237,2019,17,Colts,Jaguars,20,38,18,1,0
1238,2019,17,Steelers,Ravens,10,28,18,1,0
1239,2019,17,Titans,Texans,35,14,-21,0,1
1240,2019,17,49ers,Seahawks,26,21,-5,0,1
1241,2020,17,Dolphins,Bills,26,56,30,1,0
1242,2020,17,Ravens,Bengals,38,3,-35,0,1
1243,2020,17,Steelers,Browns,22,24,2,1,0
1244,2020,17,Vikings,Lions,37,35,-2,0,1
1245,2020,17,Jets,Patriots,14,28,14,1,0
1246,2020,17,Cowboys,Giants,19,23,4,1,0
1247,2020,17,Falcons,Buccaneers,27,44,17,1,0
1248,2020,17,Packers,Bears,35,16,-19,0,1
1249,2020,17,Raiders,Broncos,32,31,-1,0,1
1250,2020,17,Jaguars,Colts,14,28,14,1,0
1251,2020,17,Chargers,Chiefs,38,21,-17,0,1
1252,2020,17,Cardinals,Rams,7,18,11,1,0
1253,2020,17,Seahawks,49ers,26,23,-3,0,1
1254,2021,17,Falcons,Bills,15,29,14,1,0
1255,2020,17,Saints,Panthers,33,7,-26,0,1
1256,2020,17,Titans,Texans,41,38,-3,0,1
1257,2020,17,Washington,Eagles,20,14,-6,0,1
1258,2021,17,Giants,Bears,3,29,26,1,0
1259,2021,17,Chiefs,Bengals,31,34,3,1,0
1260,2021,17,Dolphins,Titans,3,34,31,1,0
1261,2021,17,Raiders,Colts,23,20,-3,0,1
1262,2021,17,Jaguars,Patriots,10,50,40,1,0
1263,2021,17,Buccaneers,Jets,28,24,-4,0,1
1264,2021,17,Eagles,Washington,20,16,-4,0,1
1265,2021,17,Rams,Ravens,20,19,-1,0,1
1266,2021,17,Broncos,Chargers,13,34,21,1,0
1267,2021,17,Texans,49ers,7,23,16,1,0
1268,2021,17,Cardinals,Cowboys,25,22,-3,0,1
1269,2021,17,Panthers,Saints,10,18,8,1,0
1270,2021,17,Lions,Seahawks,29,51,22,1,0
1271,2021,17,Vikings,Packers,10,37,27,1,0
1272,2021,17,Browns,Steelers,14,26,12,1,0
1273,2021,18,Chiefs,Broncos,28,24,-4,0,1
1274,2021,18,Cowboys,Eagles,51,26,-25,0,1
1275,2021,18,Bengals,Browns,16,21,5,1,0
1276,2021,18,Packers,Lions,30,37,7,1,0
1277,2021,18,Bears,Vikings,17,31,14,1,0
1278,2021,18,Washington,Giants,22,7,-15,0,1
1279,2021,18,Colts,Jaguars,11,26,15,1,0
1280,2021,18,Steelers,Ravens,16,13,-3,0,1
1281,2021,18,Titans,Texans,28,25,-3,0,1
1282,2021,18,Saints,Falcons,30,20,-10,0,1
1283,2021,18,Jets,Bills,10,27,17,1,0
1284,2021,18,49ers,Rams,27,24,-3,0,1
1285,2021,18,Patriots,Dolphins,24,33,9,1,0
1286,2021,18,Seahawks,Cardinals,38,30,-8,0,1
1287,2021,18,Panthers,Buccaneers,17,41,24,1,0
1288,2021,18,Chargers,Raiders,32,35,3,1,0
>>>>>>> 29b2bf787c10298405e46e44af3c953104bc484f:working_files/scores_prep.csv
